created_at,id,text,mentions,hashtags,screen_name,name,user_location,user_friends_count,user_followers_count,user_tweet_count,lat,lon,place_name
Tue Apr 24 08:13:57 +0000 2018,988692506543120385,"@DonovanGoliath @SamsungMobileSA #GalaxyS9 bring it on  #ARemoji #GetAGalaxyS9  ""I`M NOT WHO I WAS BEFORE""","[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Maradalona,Redewaan Williams,Cape Town,641,1315,20163,,,
Tue Apr 24 08:14:03 +0000 2018,988692534816923648,Samsung hat die Spendierhosen an: Käufer eines Galaxy S9 (Plus) erhalten eine 256-GB-microSD umsonst dazu.… https://t.co/SjOqrmuUur,,,areamobile,areamobile,Berlin,364,7472,29691,,,
Tue Apr 24 08:14:04 +0000 2018,988692538684051456,"#GalaxyS9  #ARemoji 
@SamsungMobileSA #GetAGalaxyS9 afta the family eats extra hot Barcellos..i got dibs on the toi… https://t.co/CqWBeIuTAp",[u'SamsungMobileSA'],"[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",chevipooh,Chevi P,durban,2300,633,10223,,,
Tue Apr 24 08:14:35 +0000 2018,988692669068169216,"@DonovanGoliath @SamsungMobileSA When you think it's cute that her parents named her Precious, but then you meet he… https://t.co/g8IvVj2RX3","[u'DonovanGoliath', u'SamsungMobileSA']",,llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4357,,,
Tue Apr 24 08:14:59 +0000 2018,988692766975823872,@DonovanGoliath @SamsungMobileSA If I believe it. ....I will  become a super saiyan!!! #GetAGalaxyS9  #GalaxyS9  #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GetAGalaxyS9', u'GalaxyS9', u'ARemoji']",AndreaBester2,Andrea Bester,,747,136,1740,,,
Tue Apr 24 08:15:06 +0000 2018,988692797963333632,"RT @SamsungFR: ⚽ ou 🎵 à vous de choisir ! Jusqu’au 30 juin, bénéficiez de 18 mois d’abonnement beIN SPORTS CONNECT ou d'1 casque AKG pour l…",[u'SamsungFR'],,NinoBrownBrasi,Mark Brasi,PARIS,476,368,10394,,,
Tue Apr 24 08:15:22 +0000 2018,988692863734214656,"RT @Samsung_Pak: Record, experiment and share videos with the Slow Mo feature of the Galaxy S9|S9+. Remix your everyday. #GalaxyS9 #CameraR…",[u'Samsung_Pak'],[u'GalaxyS9'],sudessofan,sudessofan,"Sindh, Pakistan",620,46,119,,,
Tue Apr 24 08:15:22 +0000 2018,988692864875094016,"@DonovanGoliath @SamsungMobileSA When you're thinking about Pamela Anderson &amp; your mom walks into
your room… https://t.co/JiB2fl7Unk","[u'DonovanGoliath', u'SamsungMobileSA']",,ThabisoMaleka7,Thabiso,"Roodepoort, South Africa",593,494,1234,,,
Tue Apr 24 08:15:28 +0000 2018,988692891013992448,"@DonovanGoliath @SamsungMobileSA When you don't own #GalaxyS9 and it starts to rain.

And you like: wait bra God I'm not home yet #ARemoji","[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji']",JAN_NoWorry,Tshepo,South Africa,801,466,11605,,,
Tue Apr 24 08:15:30 +0000 2018,988692899108917248,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",JAN_NoWorry,Tshepo,South Africa,801,466,11606,,,
Tue Apr 24 08:16:01 +0000 2018,988693027169415168,@DonovanGoliath @SamsungMobileSA  #GetAGalaxyS9 #ARemoji #GalaxyS9 when someone enters your room just after having sex 'the smell' 🤦🙊,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GetAGalaxyS9', u'ARemoji', u'GalaxyS9']",Lekgetho181,Lekgetho,,127,33,315,,,
Tue Apr 24 08:16:02 +0000 2018,988693032223543296,@DonovanGoliath @SamsungMobileSA When someone offers you another brand of the phone (that I won't mention) instead… https://t.co/QeeRlS7ke3,"[u'DonovanGoliath', u'SamsungMobileSA']",,missy_sihlobo,Mamakhe 💙,South Africa ,2464,5220,22696,,,
Tue Apr 24 08:16:09 +0000 2018,988693061441114112,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",missy_sihlobo,Mamakhe 💙,South Africa ,2464,5220,22697,,,
Tue Apr 24 08:17:23 +0000 2018,988693370234134528,"RT @TargetYoutube: #SamsungGalaxyS9 #GalaxyS9Plus #OfficialDesign, #Price, #ReleaseDate and #Specs!!! https://t.co/o6P90GfMzv",[u'TargetYoutube'],"[u'SamsungGalaxyS9', u'GalaxyS9Plus', u'OfficialDesign', u'Price', u'ReleaseDate', u'Specs']",inter_it17,inter_it17,,236,1,53,,,
Tue Apr 24 08:17:29 +0000 2018,988693396792504320,@DonovanGoliath @SamsungMobileSA When the Tinder date is going great but then all 6 of her kids come running out as… https://t.co/t5cqvM2jTa,"[u'DonovanGoliath', u'SamsungMobileSA']",,llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4358,,,
Tue Apr 24 08:17:38 +0000 2018,988693433509347328,When she wants to be taken out for lunch and she says lunch is on you and you go#ARemoji  lol get a #GalaxyS9 + ! C… https://t.co/mxfobYKIxH,,[u'GalaxyS9'],Khenzo4nic,DataFreak,Pretoria,477,282,430,,,
Tue Apr 24 08:18:53 +0000 2018,988693750670155777,@DonovanGoliath @SamsungMobileSA Jehovah Witnesses at my door asking me if I know the word of God.....i said yes an… https://t.co/mie0958OQV,"[u'DonovanGoliath', u'SamsungMobileSA']",,bmdlalose7_5179,23ShadesOfLeo,Centurion ,1401,359,1429,,,
Tue Apr 24 08:19:04 +0000 2018,988693796128002053,When I realized I lost my mom Tupperware 😭😭😭😭 https://t.co/WETkI35Bm8,,,PearlSiboza,Pearl Lungie,Nelspruit_Msogwaba,327,348,516,,,
Tue Apr 24 08:20:19 +0000 2018,988694108326809600,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Brian_Musa81,SU∆VE 🅱®€€Z¥™,Coal City♠Siyabuswa♠Bgf 🇿🇦,5991,5447,10682,,,
Tue Apr 24 08:21:04 +0000 2018,988694300505640960,@DonovanGoliath @SamsungMobileSA When a girl comes to visit &amp; throws away the tomato sauce bottle without adding a… https://t.co/TaEVFKL5Tx,"[u'DonovanGoliath', u'SamsungMobileSA']",,Olympars,Princo Mthombenii,"Johannesburg, Gauteng",31,63,373,,,
Tue Apr 24 08:21:12 +0000 2018,988694331908386817,"RT @Samsung_Pak: Record, experiment and share videos with the Slow Mo feature of the Galaxy S9|S9+. Remix your everyday. #GalaxyS9 #CameraR…",[u'Samsung_Pak'],[u'GalaxyS9'],usmanman263,Usman PML N,DHA lahore,377,192,15303,,,
Tue Apr 24 08:21:30 +0000 2018,988694407019991040,Mama's reaction when you are trying to get a signal from her this week. https://t.co/mUrKkuFeGw,,,ChristhaboSape,CHRIS SAPE,Johannesburg south Africa ,173,19,198,,,
Tue Apr 24 08:22:45 +0000 2018,988694724059025408,This #ChooseDay write a funny caption of @DonovanGoliath's #ARemoji and stand a chance to win a #GalaxyS9Plus https://t.co/9Fv31OdmUC,[u'DonovanGoliath'],"[u'ChooseDay', u'ARemoji', u'GalaxyS9Plus']",SamsungMobileSA,Samsung Mobile SA,"Johannesburg, South Africa",1202,669820,26169,,,
Tue Apr 24 08:23:31 +0000 2018,988694915839295488,Ahi ahi Samsung #GalaxyS9 ETC... https://t.co/hoKatNhJeW 😑,,[u'GalaxyS9'],Ricciolo1,Ricciolo,MARS,1,2085,71,,,
Tue Apr 24 08:23:57 +0000 2018,988695024765464576,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",leratommoloi,IG: leratommoloi,south africa,994,24798,65366,,,
Tue Apr 24 08:24:11 +0000 2018,988695084819472389,RT @SamsungMobileSA: This #ChooseDay write a funny caption of @DonovanGoliath's #ARemoji and stand a chance to win a #GalaxyS9Plus https://…,"[u'SamsungMobileSA', u'DonovanGoliath']","[u'ChooseDay', u'ARemoji', u'GalaxyS9Plus']",knaidoo8,Karen naidoo,Pinetown,414,204,1739,,,
Tue Apr 24 08:24:12 +0000 2018,988695087159836673,RT @SamsungMobileSA: This #ChooseDay write a funny caption of @DonovanGoliath's #ARemoji and stand a chance to win a #GalaxyS9Plus https://…,"[u'SamsungMobileSA', u'DonovanGoliath']","[u'ChooseDay', u'ARemoji', u'GalaxyS9Plus']",_mariannecar,Marianne,South Africa,945,965,10487,,,
Tue Apr 24 08:24:40 +0000 2018,988695205153943554,"RT @SamsungAU: When words aren't enough, put a face to your emotions with the #GalaxyS9's camera that turns you into an emoji.

Learn more…",[u'SamsungAU'],[u'GalaxyS9'],mickAMMO,Michael Hughes,Newcastle NSW,65,73,7184,,,
Tue Apr 24 08:25:53 +0000 2018,988695512759943168,RT @siamphonedotcom: ภาพหลุด #GalaxyA6 #GalaxyA6Plus ดีไซน์ภายนอกผสมผสานระหว่างรุ่นท็อป #GalaxyS9 กับ #GalaxyJseries https://t.co/aPucrn9bf…,[u'siamphonedotcom'],"[u'GalaxyA6', u'GalaxyA6Plus', u'GalaxyS9', u'GalaxyJseries']",rb0071,Siwakorn [Developer],Thailand,294,225,21766,,,
Tue Apr 24 08:26:02 +0000 2018,988695547723862018,9 insights that shaped the #GalaxyS9 #DiscountsLine https://t.co/AzmTLvMwza,,"[u'GalaxyS9', u'DiscountsLine']",DiscountsLine,Discounts Line,,0,3,1816,,,
Tue Apr 24 08:26:29 +0000 2018,988695662412881920,Can I enter from Nigeria too? https://t.co/S8bCgKm7gD,,,TheClassieMan,Ade,"Lagos, Nigeria.",948,613,2752,,,
Tue Apr 24 08:27:24 +0000 2018,988695893216972801,@C4ESundar I go with S9 .I too like the Bixby in it #bixby #samsungs9 Anyway @C4EAsh  is gonna choose S9 . You kno the reason Sundar,"[u'C4ESundar', u'C4EAsh']","[u'bixby', u'samsungs9']",Srihari_lsr,Srihari Lakshminarasimhan,,120,28,70,,,
Tue Apr 24 08:27:30 +0000 2018,988695916189290497,"Android Setups 
#android
#androidsetups
#oreo
#tech
#customize
#samsungs9
#pixel2
#mkbhd
#gameofroms https://t.co/DFCxej3IuH",,"[u'android', u'androidsetups', u'oreo', u'tech', u'customize', u'samsungs9', u'pixel2', u'mkbhd', u'gameofroms']",ARCADIANLOGIC,GAME OF ROMS,Melbourne,91,95,617,,,
Tue Apr 24 08:27:31 +0000 2018,988695923499913216,@DonovanGoliath @SamsungMobileSA When your girl tries to reach out for your phone after a pop up notification.… https://t.co/KheeRLDQ8J,"[u'DonovanGoliath', u'SamsungMobileSA']",,Olympars,Princo Mthombenii,"Johannesburg, Gauteng",31,63,374,,,
Tue Apr 24 08:29:13 +0000 2018,988696347791495168,https://t.co/zVvtKDUVGe is giving an awesome #Samsung #GalaxyS9 mobile. Participate NOW! @shubham_neo #Giveaway #S9 https://t.co/9XvgDFPiJI,[u'shubham_neo'],"[u'Samsung', u'GalaxyS9', u'Giveaway', u'S9']",laflame92,LA FLAME,,666,10,7760,,,
Tue Apr 24 08:29:25 +0000 2018,988696401092767744,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Dormingoz,Sterring,"Bloemfontein, South Africa",2377,1368,962,,,
Tue Apr 24 08:29:35 +0000 2018,988696440640851968,@DonovanGoliath @SamsungMobileSA #SamsungS9 #AreEmoji #GetAGalaxyS9 😄No Donovan I just think snail 🐌run faster than… https://t.co/zEN60OPSs2,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'SamsungS9', u'AreEmoji', u'GetAGalaxyS9']",Theosambry,just follow back 👅♥,"Roodepoort, South Africa",5004,1521,2171,,,
Tue Apr 24 08:30:16 +0000 2018,988696612892479488,@DonovanGoliath @SamsungMobileSA David's reaction when he first saw Goliath #GalaxyS9  #ARemoji @SamsungMobileSA,"[u'DonovanGoliath', u'SamsungMobileSA', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji']",NathiNtshingila,B∆K,"Kempton Park, South Africa",896,1356,21447,,,
Tue Apr 24 08:30:50 +0000 2018,988696757814018048,Great White in Action 🦈 https://t.co/8UJcSeU1Ww,,,Guseboy,Dave Salway,Perth WA,253,91,7718,,,"Perth, Western Australia"
Tue Apr 24 08:31:22 +0000 2018,988696891264204800,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],Uranium35,Mxolisi Mbuthuma,"Durban, Kwa-Zulu Natal, RSA.",1898,424,917,,,
Tue Apr 24 08:32:09 +0000 2018,988697088555933696,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],Mac_IsdaName,Blxk Neji,Pretoria || Springs,1777,1589,6568,,,
Tue Apr 24 08:32:53 +0000 2018,988697273155686401,@DonovanGoliath @SamsungMobileSA Wooooah Issa Choose day Already #AREmoji #GalaxyS9+ @SamsungMobileSA,"[u'DonovanGoliath', u'SamsungMobileSA', u'SamsungMobileSA']","[u'AREmoji', u'GalaxyS9']",Thabiie_Thabs,kenna ThabiQua Sowaga 💋,Bloemhof,2755,1191,8885,,,
Tue Apr 24 08:32:53 +0000 2018,988697273554042880,@DonovanGoliath @SamsungMobileSA When you show someone a picture on your phone and they start swiping #galaxys9 #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'galaxys9', u'ARemoji']",BenedictWinkler,Benedict Winkler,,568,96,5572,,,
Tue Apr 24 08:32:54 +0000 2018,988697276079071232,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Thabiie_Thabs,kenna ThabiQua Sowaga 💋,Bloemhof,2755,1191,8886,,,
Tue Apr 24 08:34:01 +0000 2018,988697558980710400,@dedeintocavel @kellyamorimbar1 @kabarbosaj @ADRIMONTANINI @uailelets @SamsungBrasil @PaulaCABarbosa @_natolea ajud… https://t.co/LADCr0IDf8,"[u'dedeintocavel', u'kellyamorimbar1', u'kabarbosaj', u'ADRIMONTANINI', u'uailelets', u'SamsungBrasil', u'PaulaCABarbosa', u'_natolea']",,PossidoniaM,Pirua,,200,92,6995,,,
Tue Apr 24 08:34:19 +0000 2018,988697631919570949,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",BenedictWinkler,Benedict Winkler,,568,96,5574,,,
Tue Apr 24 08:35:18 +0000 2018,988697882466439168,"When they ask you at KFC if you want to add hope and donate a R2 
#ARemoji
@SamsungMobileSA #GetAGalaxyS9 https://t.co/461UXxDqb3",[u'SamsungMobileSA'],"[u'ARemoji', u'GetAGalaxyS9']",Nino_039,Nino039,KZN,5937,6052,19420,,,
Tue Apr 24 08:35:20 +0000 2018,988697887260512256,@DonovanGoliath @SamsungMobileSA Wanting Jacob Zuma to be our President #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",Beauty66857231,Beauty,,300,10,116,,,
Tue Apr 24 08:35:39 +0000 2018,988697967359156225,"When you at the robots and a nyaope boy wants to wash your windscreen 
#ARemoji
@SamsungMobileSA #GetAGalaxyS9 https://t.co/461UXxDqb3",[u'SamsungMobileSA'],"[u'ARemoji', u'GetAGalaxyS9']",Nino_039,Nino039,KZN,5937,6052,19421,,,
Tue Apr 24 08:36:05 +0000 2018,988698078952738816,@SamsungMobileSA @DonovanGoliath #SamsungS9 #AreEmoji #GetAGalaxyS9 😄that slow motion run like snail🐌.#GalaxyS9  https://t.co/fY57K7ku1B,"[u'SamsungMobileSA', u'DonovanGoliath']","[u'SamsungS9', u'AreEmoji', u'GetAGalaxyS9', u'GalaxyS9']",Theosambry,just follow back 👅♥,"Roodepoort, South Africa",5004,1520,2172,,,
Tue Apr 24 08:36:09 +0000 2018,988698096153579521,"When they ask you if you would like extra cheese at debonairs 
#ARemoji
@SamsungMobileSA #GetAGalaxyS9 https://t.co/461UXxDqb3",[u'SamsungMobileSA'],"[u'ARemoji', u'GetAGalaxyS9']",Nino_039,Nino039,KZN,5937,6052,19422,,,
Tue Apr 24 08:36:21 +0000 2018,988698143712825344,"@DonovanGoliath @SamsungMobileSA What did the iPhone X say to the #SamsungS9+ ?

#ARemoji 
#GetAGalaxyS9","[u'DonovanGoliath', u'SamsungMobileSA']","[u'SamsungS9', u'ARemoji', u'GetAGalaxyS9']",ThabisoMaleka7,Thabiso,"Roodepoort, South Africa",593,494,1235,,,
Tue Apr 24 08:36:39 +0000 2018,988698221487804416,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",enftd,JIMI HENDRIX,Mzantsi Afrika,6318,5907,62337,,,
Tue Apr 24 08:36:41 +0000 2018,988698229653913600,@mybreadyourfeed @premalbeknalkar @RumanaNazarali @foootballic @saya_sonam This winner is selected by only on Faceb… https://t.co/WRxdFghJ53,"[u'mybreadyourfeed', u'premalbeknalkar', u'RumanaNazarali', u'foootballic', u'saya_sonam']",,MayurZad,ZadMayurOfficial,"Mumbai, India",93,294,9189,,,
Tue Apr 24 08:36:47 +0000 2018,988698254475919361,"@SamsungMobileSA @DonovanGoliath ""You still have a Blackberry 8520?!?! STAY AWAY FROM ME SATAN!!!!"" #GalaxyS9 #GetGalaxyS9 #ARemoji","[u'SamsungMobileSA', u'DonovanGoliath']","[u'GalaxyS9', u'GetGalaxyS9', u'ARemoji']",llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4359,,,
Tue Apr 24 08:36:58 +0000 2018,988698301926203393,@DonovanGoliath @SamsungMobileSA Mama Winnie we need a signal #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",Beauty66857231,Beauty,,300,10,117,,,
Tue Apr 24 08:37:11 +0000 2018,988698353046360064,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",RealBiggie,MNTUNGWA,"Durban, South Africa",3648,2982,59227,,,
Tue Apr 24 08:37:23 +0000 2018,988698404367761408,"RT @pabloalboran: Pongamos luz a la noche
#soñandodespierto #alboránmáscerca #galaxys9 #lowlight #feliz https://t.co/798a7Dgb1N",[u'pabloalboran'],"[u'so\xf1andodespierto', u'albor\xe1nm\xe1scerca', u'galaxys9', u'lowlight', u'feliz']",LegAlboranCyL,LegiónAlboránDlgCyL,"Castilla y León, España",399,1154,12345,,,
Tue Apr 24 08:37:50 +0000 2018,988698519220482048,"@DonovanGoliath @SamsungMobileSA ""WHAT?!?! You still have a Blackberry 8520?! STAY AWAY FROM ME SATAN!!!!"" #GalaxyS9 #GetGalaxyS9 #ARemoji","[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'GetGalaxyS9', u'ARemoji']",llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4360,,,
Tue Apr 24 08:38:10 +0000 2018,988698602053697536,RT @pabloalboran: ¿Cuántas vitaminas tendrá este plato de fruta? #galaxys9 #alboránmáscerca https://t.co/Pyje3PPeqJ,[u'pabloalboran'],"[u'galaxys9', u'albor\xe1nm\xe1scerca']",LegAlboranCyL,LegiónAlboránDlgCyL,"Castilla y León, España",399,1154,12354,,,
Tue Apr 24 08:38:20 +0000 2018,988698645766778880,https://t.co/LLGc00TplY is giving an awesome #Samsung #GalaxyS9 mobile. Participate NOW! @shubham_neo #Giveaway #S9 https://t.co/roFXjPqshL,[u'shubham_neo'],"[u'Samsung', u'GalaxyS9', u'Giveaway', u'S9']",rjverau,Rj Verayo,,731,23,5514,,,
Tue Apr 24 08:39:39 +0000 2018,988698975548166151,@DonovanGoliath @SamsungMobileSA When your girlfriend deletes your whatsapp folder #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",Beauty66857231,Beauty,,300,10,118,,,
Tue Apr 24 08:40:32 +0000 2018,988699195786842112,"@DonovanGoliath @SamsungMobileSA When @DonovanGoliath accidentally opened the #SamsungS9+ selfie camera

#ARemoji 
#GetAGalaxyS9","[u'DonovanGoliath', u'SamsungMobileSA', u'DonovanGoliath']","[u'SamsungS9', u'ARemoji', u'GetAGalaxyS9']",ThabisoMaleka7,Thabiso,"Roodepoort, South Africa",593,494,1236,,,
Tue Apr 24 08:40:48 +0000 2018,988699263449337856,@DonovanGoliath @SamsungMobileSA When you realize your wife is older than some of Jacob Zuma's wives. #GalaxyS9 #GetGalaxyS9 #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'GetGalaxyS9', u'ARemoji']",llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4361,,,
Tue Apr 24 08:41:08 +0000 2018,988699349029871616,"RT @Samsung: 9 insights that shaped the #GalaxyS9
https://t.co/ZFcXY86RLU",[u'Samsung'],[u'GalaxyS9'],Creativee007,Ishan Bhatt 🎵 🎹,India,1688,872,15603,,,
Tue Apr 24 08:41:31 +0000 2018,988699445914144768,@DonovanGoliath @SamsungMobileSA When you see your bank balance on the 24th #ARemoji #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9']",Vanessacookiie,Vanessa Cooke,,444,53,590,,,
Tue Apr 24 08:41:33 +0000 2018,988699452566368256,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],BoovaG02,BoovaG,Kuvhukiland,1828,256,1668,,,
Tue Apr 24 08:44:25 +0000 2018,988700175760805888,The dogs focus is impeccable https://t.co/o7SlxTdtoJ,,,leratomogapi_,S T A R  G I R L,"Randburg, South Africa",517,809,6487,,,
Tue Apr 24 08:44:33 +0000 2018,988700210439376898,Me when I see the waiter coming with food but ends up being someone else’s https://t.co/9YOuK9rgLl,,,Blakeydavids,blake,,241,73,1606,,,
Tue Apr 24 08:45:07 +0000 2018,988700352496025600,"RT @Samsung: 9 insights that shaped the #GalaxyS9
https://t.co/ZFcXY86RLU",[u'Samsung'],[u'GalaxyS9'],imdarshitbhatt,Darshit Bhatt,"Ahmadabad City, India",128,104,275,,,
Tue Apr 24 08:46:51 +0000 2018,988700786237558784,@DonovanGoliath @SamsungMobileSA when you see yourself as an #ARemoji on the #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9']",mad_rori,Rori.,"Springs, South Africa ",172,49,183,,,
Tue Apr 24 08:47:13 +0000 2018,988700877488885760,@DonovanGoliath @SamsungMobileSA When your crush DM you #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",Yonelaretse,Yonelaretse,King Williams Town,563,606,6181,,,
Tue Apr 24 08:49:41 +0000 2018,988701499638386688,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],VincyAmen,💉Ink'Buddha🎎,"Bloemfontein, South Africa",996,258,181,,,
Tue Apr 24 08:50:16 +0000 2018,988701646451544064,@DonovanGoliath @SamsungMobileSA When its time for an upgrade and you think back to the times before you had a Samsung! #ARemoji #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9']",Vanessacookiie,Vanessa Cooke,,444,53,591,,,
Tue Apr 24 08:50:53 +0000 2018,988701803012329472,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],CreemoK,Creemo ®,"Pretoria, South Africa",2004,878,26895,,,
Tue Apr 24 08:51:07 +0000 2018,988701860822429696,RT @SamsungMobileSA: This #ChooseDay write a funny caption of @DonovanGoliath's #ARemoji and stand a chance to win a #GalaxyS9Plus https://…,"[u'SamsungMobileSA', u'DonovanGoliath']","[u'ChooseDay', u'ARemoji', u'GalaxyS9Plus']",Dormingoz,Sterring,"Bloemfontein, South Africa",2377,1368,967,,,
Tue Apr 24 08:51:07 +0000 2018,988701861891862529,https://t.co/3cgnviLh2P is giving an awesome #Samsung #GalaxyS9 mobile. Participate NOW! @shubham_neo #Giveaway #S9 https://t.co/iR7KU1T3XJ,[u'shubham_neo'],"[u'Samsung', u'GalaxyS9', u'Giveaway', u'S9']",TheGiveawayLord,Piyush Giri (TheGiveawayLORD),India,632,44,5089,,,
Tue Apr 24 08:51:09 +0000 2018,988701868850204672,"RT @Samsung: 9 insights that shaped the #GalaxyS9
https://t.co/ZFcXY86RLU",[u'Samsung'],[u'GalaxyS9'],paarthh_mufc,Paarth,,1412,250,2601,,,
Tue Apr 24 08:52:24 +0000 2018,988702184194764800,@SamsungMobileIN @mipaltan I am just waiting for twittt winner list I done my best in 5 days to win… https://t.co/ayc8y4fSdc,"[u'SamsungMobileIN', u'mipaltan']",,MayurZad,ZadMayurOfficial,"Mumbai, India",93,294,9192,,,
Tue Apr 24 08:52:33 +0000 2018,988702222883139585,@DonovanGoliath @SamsungMobileSA When you receive a message says you have been e-Wallet #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",Yonelaretse,Yonelaretse,King Williams Town,563,606,6182,,,
Tue Apr 24 08:53:56 +0000 2018,988702571417108481,https://t.co/mmssNk7c0y is giving an awesome #Samsung #GalaxyS9 mobile. Participate NOW! @shubham_neo #Giveaway #S9 https://t.co/nrGxWUU357,[u'shubham_neo'],"[u'Samsung', u'GalaxyS9', u'Giveaway', u'S9']",pgadekar2509,Pratik,"Maharashtra, India",564,16,3205,,,
Tue Apr 24 08:54:37 +0000 2018,988702742041411584,@SamsungMobileIN @mipaltan I have passport I am Indian citizen I am not from Tamil Nadu I am above 18 I use tag… https://t.co/NIcN0aZTL1,"[u'SamsungMobileIN', u'mipaltan']",,MayurZad,ZadMayurOfficial,"Mumbai, India",93,294,9193,,,
